gender,b-type,sign,talent,effort,state,retake,attend,club,relate,result
male,A,Taurus,talented,hard-working,nervous,once,bad,yes,yes,1
male,A,Taurus,talented,hard-working,nervous,once,bad,yes,no,1
male,A,Taurus,talented,hard-working,nervous,once,bad,no,yes,1
male,A,Taurus,talented,hard-working,nervous,once,bad,no,no,1
male,A,Taurus,talented,hard-working,nervous,twice,good,yes,yes,1
male,A,Taurus,talented,hard-working,nervous,twice,good,yes,no,1
male,A,Taurus,talented,hard-working,nervous,twice,good,no,yes,1
male,A,Taurus,talented,hard-working,nervous,twice,good,no,no,1
male,A,Taurus,talented,hard-working,nervous,twice,bad,yes,yes,1
male,A,Taurus,talented,hard-working,nervous,twice,bad,yes,no,1
male,A,Taurus,talented,hard-working,nervous,twice,bad,no,yes,1
male,A,Taurus,talented,hard-working,nervous,twice,bad,no,no,1
male,A,Taurus,talented,hard-working,relaxed,none,good,yes,yes,1
male,A,Taurus,talented,hard-working,relaxed,none,good,yes,no,1
male,A,Taurus,talented,hard-working,relaxed,none,good,no,yes,1
male,A,Taurus,talented,hard-working,relaxed,none,good,no,no,1
male,A,Taurus,talented,hard-working,relaxed,none,bad,yes,yes,1
male,A,Taurus,talented,hard-working,relaxed,none,bad,yes,no,1
male,A,Taurus,talented,hard-working,relaxed,none,bad,no,yes,1
male,A,Taurus,talented,hard-working,relaxed,none,bad,no,no,1
male,A,Taurus,talented,hard-working,relaxed,once,good,yes,yes,1
male,A,Taurus,talented,hard-working,relaxed,once,good,yes,no,1
male,A,Taurus,talented,hard-working,relaxed,once,good,no,yes,1
male,A,Taurus,talented,hard-working,relaxed,once,good,no,no,1
male,A,Taurus,talented,hard-working,relaxed,once,bad,yes,yes,1
male,A,Taurus,talented,hard-working,relaxed,once,bad,yes,no,1
male,A,Taurus,talented,hard-working,relaxed,once,bad,no,yes,1
male,A,Taurus,talented,hard-working,relaxed,once,bad,no,no,1
male,A,Taurus,talented,hard-working,relaxed,twice,good,yes,yes,1
male,A,Taurus,talented,hard-working,relaxed,twice,good,yes,no,1
male,A,Taurus,talented,hard-working,relaxed,twice,good,no,yes,1
male,A,Taurus,talented,hard-working,relaxed,twice,good,no,no,1
male,A,Taurus,talented,hard-working,relaxed,twice,bad,yes,yes,1
male,A,Taurus,talented,hard-working,relaxed,twice,bad,yes,no,1
male,A,Taurus,talented,hard-working,relaxed,twice,bad,no,yes,1
male,A,Taurus,talented,hard-working,relaxed,twice,bad,no,no,1
male,A,Taurus,talented,general,nervous,none,good,yes,yes,1
male,A,Taurus,talented,general,nervous,none,good,yes,no,1
male,A,Taurus,talented,general,nervous,none,good,no,yes,1
male,A,Taurus,talented,general,nervous,none,good,no,no,1
male,A,Taurus,talented,general,nervous,none,bad,yes,yes,1
male,A,Taurus,talented,general,nervous,none,bad,yes,no,1
male,A,Taurus,talented,general,nervous,none,bad,no,yes,1
male,A,Taurus,talented,general,nervous,none,bad,no,no,1
male,A,Taurus,talented,general,nervous,once,good,yes,yes,1
male,A,Taurus,talented,general,nervous,once,good,yes,no,1
male,A,Taurus,talented,general,nervous,once,good,no,yes,1
male,A,Taurus,talented,general,nervous,once,good,no,no,1
male,A,Taurus,talented,general,nervous,once,bad,yes,yes,1
male,A,Taurus,talented,general,nervous,once,bad,yes,no,1
male,A,Taurus,talented,general,nervous,once,bad,no,yes,1
male,A,Taurus,talented,general,nervous,once,bad,no,no,1
male,A,Taurus,talented,general,nervous,twice,good,yes,yes,1
male,A,Taurus,talented,general,nervous,twice,good,yes,no,1
male,A,Taurus,talented,general,nervous,twice,good,no,yes,1
male,A,Taurus,talented,general,nervous,twice,good,no,no,1
male,A,Taurus,talented,general,nervous,twice,bad,yes,yes,1
male,A,Taurus,talented,general,nervous,twice,bad,yes,no,1
male,A,Taurus,talented,general,nervous,twice,bad,no,yes,1
male,A,Taurus,talented,general,nervous,twice,bad,no,no,1
male,A,Taurus,talented,general,relaxed,none,good,yes,yes,1
male,A,Taurus,talented,general,relaxed,none,good,yes,no,1
male,A,Taurus,talented,general,relaxed,none,good,no,yes,1
male,A,Taurus,talented,general,relaxed,none,good,no,no,1
male,A,Taurus,talented,general,relaxed,none,bad,yes,yes,1
male,A,Taurus,talented,general,relaxed,none,bad,yes,no,1
male,A,Taurus,talented,general,relaxed,none,bad,no,yes,1
male,A,Taurus,talented,general,relaxed,none,bad,no,no,1
male,A,Taurus,talented,general,relaxed,once,good,yes,yes,1
male,A,Taurus,talented,general,relaxed,once,good,yes,no,1
male,A,Taurus,talented,general,relaxed,once,good,no,yes,1
male,A,Taurus,talented,general,relaxed,once,good,no,no,1
male,A,Taurus,talented,general,relaxed,once,bad,yes,yes,1
male,A,Taurus,talented,general,relaxed,once,bad,yes,no,1
male,A,Taurus,talented,general,relaxed,once,bad,no,yes,1
male,A,Taurus,talented,general,relaxed,once,bad,no,no,1
male,A,Taurus,talented,general,relaxed,twice,good,yes,yes,1
male,A,Taurus,talented,general,relaxed,twice,good,yes,no,1
male,A,Taurus,talented,general,relaxed,twice,good,no,yes,1
male,A,Taurus,talented,general,relaxed,twice,good,no,no,1
male,A,Taurus,talented,general,relaxed,twice,bad,yes,yes,1
male,A,Taurus,talented,general,relaxed,twice,bad,yes,no,1
male,A,Taurus,talented,general,relaxed,twice,bad,no,yes,1
male,A,Taurus,talented,general,relaxed,twice,bad,no,no,1
male,A,Taurus,talented,lazy,nervous,none,good,yes,yes,1
male,A,Taurus,talented,lazy,nervous,none,good,yes,no,1
male,A,Taurus,talented,lazy,nervous,none,good,no,yes,1
male,A,Taurus,talented,lazy,nervous,none,good,no,no,1
male,A,Taurus,talented,lazy,nervous,none,bad,yes,yes,1
male,A,Taurus,talented,lazy,nervous,none,bad,yes,no,1
male,A,Taurus,talented,lazy,nervous,none,bad,no,yes,1
male,A,Taurus,talented,lazy,nervous,none,bad,no,no,1
male,A,Taurus,talented,lazy,nervous,once,good,yes,yes,1
male,A,Taurus,talented,lazy,nervous,once,good,yes,no,1
male,A,Taurus,talented,lazy,nervous,once,good,no,yes,1
male,A,Taurus,talented,lazy,nervous,once,good,no,no,1
male,A,Taurus,talented,lazy,nervous,once,bad,yes,yes,1
male,A,Taurus,talented,lazy,nervous,once,bad,yes,no,1
male,A,Taurus,talented,lazy,nervous,once,bad,no,yes,1
male,A,Taurus,talented,lazy,nervous,once,bad,no,no,1
male,A,Taurus,talented,lazy,nervous,twice,good,yes,yes,1
male,A,Taurus,talented,lazy,nervous,twice,good,yes,no,1
male,A,Taurus,talented,lazy,nervous,twice,good,no,yes,1
male,A,Taurus,talented,lazy,nervous,twice,good,no,no,1
male,A,Taurus,talented,lazy,nervous,twice,bad,yes,yes,1
male,A,Taurus,talented,lazy,nervous,twice,bad,yes,no,1
male,A,Taurus,talented,lazy,nervous,twice,bad,no,yes,1
male,A,Taurus,talented,lazy,nervous,twice,bad,no,no,1
male,A,Taurus,talented,lazy,relaxed,none,good,yes,yes,1
male,A,Taurus,talented,lazy,relaxed,none,good,yes,no,1
male,A,Taurus,talented,lazy,relaxed,none,good,no,yes,1
male,A,Taurus,talented,lazy,relaxed,none,good,no,no,1
male,A,Taurus,talented,lazy,relaxed,none,bad,yes,yes,1
male,A,Taurus,talented,lazy,relaxed,none,bad,yes,no,1
male,A,Taurus,talented,lazy,relaxed,none,bad,no,yes,1
male,A,Taurus,talented,lazy,relaxed,none,bad,no,no,1
male,A,Taurus,talented,lazy,relaxed,once,good,yes,yes,1
male,A,Taurus,talented,lazy,relaxed,once,good,yes,no,1
male,A,Taurus,talented,lazy,relaxed,once,good,no,yes,1
male,A,Taurus,talented,lazy,relaxed,once,good,no,no,1
male,A,Taurus,talented,lazy,relaxed,once,bad,yes,yes,1
male,A,Taurus,talented,lazy,relaxed,once,bad,yes,no,1
male,A,Taurus,talented,lazy,relaxed,once,bad,no,yes,1
male,A,Taurus,talented,lazy,relaxed,once,bad,no,no,1
male,A,Taurus,talented,lazy,relaxed,twice,good,yes,yes,1
male,A,Taurus,talented,lazy,relaxed,twice,good,yes,no,1
male,A,Taurus,talented,lazy,relaxed,twice,good,no,yes,1
male,A,Taurus,talented,lazy,relaxed,twice,good,no,no,1
male,A,Taurus,talented,lazy,relaxed,twice,bad,yes,yes,1
male,A,Taurus,talented,lazy,relaxed,twice,bad,yes,no,1
male,A,Taurus,talented,lazy,relaxed,twice,bad,no,yes,1
male,A,Taurus,talented,lazy,relaxed,twice,bad,no,no,1
male,A,Taurus,general,hard-working,nervous,none,good,yes,yes,1
male,A,Taurus,general,hard-working,nervous,none,good,yes,no,1
male,A,Taurus,general,hard-working,nervous,none,good,no,yes,1
male,A,Taurus,general,hard-working,nervous,none,good,no,no,1
male,A,Taurus,general,hard-working,nervous,none,bad,yes,yes,1
male,A,Taurus,general,hard-working,nervous,none,bad,yes,no,1
male,A,Taurus,general,hard-working,nervous,none,bad,no,yes,1
male,A,Taurus,general,hard-working,nervous,none,bad,no,no,1
male,A,Taurus,general,hard-working,nervous,once,good,yes,yes,1
male,A,Taurus,general,hard-working,nervous,once,good,yes,no,1
male,A,Taurus,general,hard-working,nervous,once,good,no,yes,1
male,A,Taurus,general,hard-working,nervous,once,good,no,no,1
male,A,Taurus,general,hard-working,nervous,once,bad,yes,yes,1
male,A,Taurus,general,hard-working,nervous,once,bad,yes,no,1
male,A,Taurus,general,hard-working,nervous,once,bad,no,yes,1
male,A,Taurus,general,hard-working,nervous,once,bad,no,no,1
male,A,Taurus,general,hard-working,nervous,twice,good,yes,yes,1
male,A,Taurus,general,hard-working,nervous,twice,good,yes,no,1
male,A,Taurus,general,hard-working,nervous,twice,good,no,yes,1
male,A,Taurus,general,hard-working,nervous,twice,good,no,no,1
male,A,Taurus,general,hard-working,nervous,twice,bad,yes,yes,1
male,A,Taurus,general,hard-working,nervous,twice,bad,yes,no,1
male,A,Taurus,general,hard-working,nervous,twice,bad,no,yes,1
male,A,Taurus,general,hard-working,nervous,twice,bad,no,no,1
male,A,Taurus,general,hard-working,relaxed,none,good,yes,yes,1
male,A,Taurus,general,hard-working,relaxed,none,good,yes,no,1
male,A,Taurus,general,hard-working,relaxed,none,good,no,yes,1
male,A,Taurus,general,hard-working,relaxed,none,good,no,no,1
male,A,Taurus,general,hard-working,relaxed,none,bad,yes,yes,1
male,A,Taurus,general,hard-working,relaxed,none,bad,yes,no,1
male,A,Taurus,general,hard-working,relaxed,none,bad,no,yes,1
male,A,Taurus,general,hard-working,relaxed,none,bad,no,no,1
male,A,Taurus,general,hard-working,relaxed,once,good,yes,yes,1
male,A,Taurus,general,hard-working,relaxed,once,good,yes,no,1
male,A,Taurus,general,hard-working,relaxed,once,good,no,yes,1
male,A,Taurus,general,hard-working,relaxed,once,good,no,no,1
male,A,Taurus,general,hard-working,relaxed,once,bad,yes,yes,1
male,A,Taurus,general,hard-working,relaxed,once,bad,yes,no,1
male,A,Taurus,general,hard-working,relaxed,once,bad,no,yes,1
male,A,Taurus,general,hard-working,relaxed,once,bad,no,no,1
male,A,Taurus,general,hard-working,relaxed,twice,good,yes,yes,1
male,A,Taurus,general,hard-working,relaxed,twice,good,yes,no,1
male,A,Taurus,general,hard-working,relaxed,twice,good,no,yes,1
male,A,Taurus,general,hard-working,relaxed,twice,good,no,no,1
male,A,Taurus,general,hard-working,relaxed,twice,bad,yes,yes,1
male,A,Taurus,general,hard-working,relaxed,twice,bad,yes,no,1
male,A,Taurus,general,hard-working,relaxed,twice,bad,no,yes,1
male,A,Taurus,general,hard-working,relaxed,twice,bad,no,no,1
male,A,Taurus,general,general,nervous,none,good,yes,yes,1
male,A,Taurus,general,general,nervous,none,good,yes,no,1
male,A,Taurus,general,general,nervous,none,good,no,yes,1
male,A,Taurus,general,general,nervous,none,good,no,no,1
male,A,Taurus,general,general,nervous,none,bad,yes,yes,1
male,A,Taurus,general,general,nervous,none,bad,yes,no,1
male,A,Taurus,general,general,nervous,none,bad,no,yes,1
male,A,Taurus,general,general,nervous,none,bad,no,no,1
male,A,Taurus,general,general,nervous,once,good,yes,yes,1
male,A,Taurus,general,general,nervous,once,good,yes,no,1
male,A,Taurus,general,general,nervous,once,good,no,yes,1
male,A,Taurus,general,general,nervous,once,good,no,no,1
male,A,Taurus,general,general,nervous,once,bad,yes,yes,1
male,A,Taurus,general,general,nervous,once,bad,yes,no,1
male,A,Taurus,general,general,nervous,once,bad,no,yes,1
male,A,Taurus,general,general,nervous,once,bad,no,no,1
male,A,Taurus,general,general,nervous,twice,good,yes,yes,1
male,A,Taurus,general,general,nervous,twice,good,yes,no,1
male,A,Taurus,general,general,nervous,twice,good,no,yes,1
male,A,Taurus,general,general,nervous,twice,good,no,no,1
male,A,Taurus,general,general,nervous,twice,bad,yes,yes,1
male,A,Taurus,general,general,nervous,twice,bad,yes,no,1
male,A,Taurus,general,general,nervous,twice,bad,no,yes,1
male,A,Taurus,general,general,nervous,twice,bad,no,no,1
male,A,Taurus,general,general,relaxed,none,good,yes,yes,1
male,A,Taurus,general,general,relaxed,none,good,yes,no,1
male,A,Taurus,general,general,relaxed,none,good,no,yes,1
male,A,Taurus,general,general,relaxed,none,good,no,no,1
male,A,Taurus,general,general,relaxed,none,bad,yes,yes,1
male,A,Taurus,general,general,relaxed,none,bad,yes,no,1
male,A,Taurus,general,general,relaxed,none,bad,no,yes,1
male,A,Taurus,general,general,relaxed,none,bad,no,no,1
male,A,Taurus,general,general,relaxed,once,good,yes,yes,1
male,A,Taurus,general,general,relaxed,once,good,yes,no,1
male,A,Taurus,general,general,relaxed,once,good,no,yes,1
male,A,Taurus,general,general,relaxed,once,good,no,no,1
male,A,Taurus,general,general,relaxed,once,bad,yes,yes,1
male,A,Taurus,general,general,relaxed,once,bad,yes,no,1
male,A,Taurus,general,general,relaxed,once,bad,no,yes,1
male,A,Taurus,general,general,relaxed,once,bad,no,no,1
male,A,Taurus,general,general,relaxed,twice,good,yes,yes,1
male,A,Taurus,general,general,relaxed,twice,good,yes,no,1
male,A,Taurus,general,general,relaxed,twice,good,no,yes,1
male,A,Taurus,general,general,relaxed,twice,good,no,no,1
male,A,Taurus,general,general,relaxed,twice,bad,yes,yes,1
male,A,Taurus,general,general,relaxed,twice,bad,yes,no,1
male,A,Taurus,general,general,relaxed,twice,bad,no,yes,1
male,A,Taurus,general,general,relaxed,twice,bad,no,no,1
male,A,Taurus,general,lazy,nervous,none,good,yes,yes,1
male,A,Taurus,general,lazy,nervous,none,good,yes,no,1
male,A,Taurus,general,lazy,nervous,none,good,no,yes,1
male,A,Taurus,general,lazy,nervous,none,good,no,no,1
male,A,Taurus,general,lazy,nervous,none,bad,yes,yes,0
male,A,Taurus,general,lazy,nervous,none,bad,yes,no,0
male,A,Taurus,general,lazy,nervous,none,bad,no,yes,0
male,A,Taurus,general,lazy,nervous,none,bad,no,no,0
male,A,Taurus,general,lazy,nervous,once,good,yes,yes,1
male,A,Taurus,general,lazy,nervous,once,good,yes,no,1
male,A,Taurus,general,lazy,nervous,once,good,no,yes,1
male,A,Taurus,general,lazy,nervous,once,good,no,no,1
male,A,Taurus,general,lazy,nervous,once,bad,yes,yes,1
male,A,Taurus,general,lazy,nervous,once,bad,yes,no,1
male,A,Taurus,general,lazy,nervous,once,bad,no,yes,1
male,A,Taurus,general,lazy,nervous,once,bad,no,no,1
male,A,Taurus,general,lazy,nervous,twice,good,yes,yes,1
male,A,Taurus,general,lazy,nervous,twice,good,yes,no,1
male,A,Taurus,general,lazy,nervous,twice,good,no,yes,1
male,A,Taurus,general,lazy,nervous,twice,good,no,no,1
male,A,Taurus,general,lazy,nervous,twice,bad,yes,yes,1
male,A,Taurus,general,lazy,nervous,twice,bad,yes,no,1
male,A,Taurus,general,lazy,nervous,twice,bad,no,yes,1
male,A,Taurus,general,lazy,nervous,twice,bad,no,no,1
male,A,Taurus,general,lazy,relaxed,none,good,yes,yes,1
male,A,Taurus,general,lazy,relaxed,none,good,yes,no,1
male,A,Taurus,general,lazy,relaxed,none,good,no,yes,1
male,A,Taurus,general,lazy,relaxed,none,good,no,no,1
male,A,Taurus,general,lazy,relaxed,none,bad,yes,yes,0
male,A,Taurus,general,lazy,relaxed,none,bad,yes,no,0
male,A,Taurus,general,lazy,relaxed,none,bad,no,yes,0
male,A,Taurus,general,lazy,relaxed,none,bad,no,no,0
male,A,Taurus,general,lazy,relaxed,once,good,yes,yes,1
male,A,Taurus,general,lazy,relaxed,once,good,yes,no,1
male,A,Taurus,general,lazy,relaxed,once,good,no,yes,1
male,A,Taurus,general,lazy,relaxed,once,good,no,no,1
male,A,Taurus,general,lazy,relaxed,once,bad,yes,yes,1
male,A,Taurus,general,lazy,relaxed,once,bad,yes,no,1
male,A,Taurus,general,lazy,relaxed,once,bad,no,yes,1
male,A,Taurus,general,lazy,relaxed,once,bad,no,no,1
male,A,Taurus,general,lazy,relaxed,twice,good,yes,yes,1
male,A,Taurus,general,lazy,relaxed,twice,good,yes,no,1
male,A,Taurus,general,lazy,relaxed,twice,good,no,yes,1
male,A,Taurus,general,lazy,relaxed,twice,good,no,no,1
male,A,Taurus,general,lazy,relaxed,twice,bad,yes,yes,1
male,A,Taurus,general,lazy,relaxed,twice,bad,yes,no,1
male,A,Taurus,general,lazy,relaxed,twice,bad,no,yes,1
male,A,Taurus,general,lazy,relaxed,twice,bad,no,no,1
male,A,Taurus,clumsy,hard-working,nervous,none,good,yes,yes,1
male,A,Taurus,clumsy,hard-working,nervous,none,good,yes,no,1
male,A,Taurus,clumsy,hard-working,nervous,none,good,no,yes,1
male,A,Taurus,clumsy,hard-working,nervous,none,good,no,no,1
male,A,Taurus,clumsy,hard-working,nervous,none,bad,yes,yes,1
male,A,Taurus,clumsy,hard-working,nervous,none,bad,yes,no,1
male,A,Taurus,clumsy,hard-working,nervous,none,bad,no,yes,1
male,A,Taurus,clumsy,hard-working,nervous,none,bad,no,no,1
male,A,Taurus,clumsy,hard-working,nervous,once,good,yes,yes,1
male,A,Taurus,clumsy,hard-working,nervous,once,good,yes,no,1
male,A,Taurus,clumsy,hard-working,nervous,once,good,no,yes,1
male,A,Taurus,clumsy,hard-working,nervous,once,good,no,no,1
male,A,Taurus,clumsy,hard-working,nervous,once,bad,yes,yes,1
male,A,Taurus,clumsy,hard-working,nervous,once,bad,yes,no,1
male,A,Taurus,clumsy,hard-working,nervous,once,bad,no,yes,1
male,A,Taurus,clumsy,hard-working,nervous,once,bad,no,no,1
male,A,Taurus,clumsy,hard-working,nervous,twice,good,yes,yes,1
male,A,Taurus,clumsy,hard-working,nervous,twice,good,yes,no,1
male,A,Taurus,clumsy,hard-working,nervous,twice,good,no,yes,1
male,A,Taurus,clumsy,hard-working,nervous,twice,good,no,no,1
male,A,Taurus,clumsy,hard-working,nervous,twice,bad,yes,yes,1
male,A,Taurus,clumsy,hard-working,nervous,twice,bad,yes,no,1
male,A,Taurus,clumsy,hard-working,nervous,twice,bad,no,yes,1
male,A,Taurus,clumsy,hard-working,nervous,twice,bad,no,no,1
male,A,Taurus,clumsy,hard-working,relaxed,none,good,yes,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,none,good,yes,no,1
male,A,Taurus,clumsy,hard-working,relaxed,none,good,no,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,none,good,no,no,1
male,A,Taurus,clumsy,hard-working,relaxed,none,bad,yes,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,none,bad,yes,no,1
male,A,Taurus,clumsy,hard-working,relaxed,none,bad,no,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,none,bad,no,no,1
male,A,Taurus,clumsy,hard-working,relaxed,once,good,yes,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,once,good,yes,no,1
male,A,Taurus,clumsy,hard-working,relaxed,once,good,no,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,once,good,no,no,1
male,A,Taurus,clumsy,hard-working,relaxed,once,bad,yes,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,once,bad,yes,no,1
male,A,Taurus,clumsy,hard-working,relaxed,once,bad,no,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,once,bad,no,no,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,good,yes,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,good,yes,no,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,good,no,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,good,no,no,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,bad,yes,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,bad,yes,no,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,bad,no,yes,1
male,A,Taurus,clumsy,hard-working,relaxed,twice,bad,no,no,1
male,A,Taurus,clumsy,general,nervous,none,good,yes,yes,1
male,A,Taurus,clumsy,general,nervous,none,good,yes,no,1
male,A,Taurus,clumsy,general,nervous,none,good,no,yes,1
male,A,Taurus,clumsy,general,nervous,none,good,no,no,1
male,A,Taurus,clumsy,general,nervous,none,bad,yes,yes,0
male,A,Taurus,clumsy,general,nervous,none,bad,yes,no,0
male,A,Taurus,clumsy,general,nervous,none,bad,no,yes,0
male,A,Taurus,clumsy,general,nervous,none,bad,no,no,0
male,A,Taurus,clumsy,general,nervous,once,good,yes,yes,1
male,A,Taurus,clumsy,general,nervous,once,good,yes,no,1
male,A,Taurus,clumsy,general,nervous,once,good,no,yes,1
male,A,Taurus,clumsy,general,nervous,once,good,no,no,1
male,A,Taurus,clumsy,general,nervous,once,bad,yes,yes,0
male,A,Taurus,clumsy,general,nervous,once,bad,yes,no,0
male,A,Taurus,clumsy,general,nervous,once,bad,no,yes,0
male,A,Taurus,clumsy,general,nervous,once,bad,no,no,0
male,A,Taurus,clumsy,general,nervous,twice,good,yes,yes,1
